date,universe,method,fund,return,periods_per_year,lambda_tilt
2023-03-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.019055874062821873,252,0.15
2023-03-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.002907796072539338,252,0.15
2023-03-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.010360849679343968,252,0.15
2023-03-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0030339241646149444,252,0.15
2023-03-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0006987938528152912,252,0.15
2023-03-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.014033782765414664,252,0.15
2023-03-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004939535679469412,252,0.15
2023-03-31,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.012568686835578848,252,0.15
2023-04-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005494192737185129,252,0.15
2023-04-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0026518092144080753,252,0.15
2023-04-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005543364013236051,252,0.15
2023-04-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00019318230104252925,252,0.15
2023-04-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0025206341126450204,252,0.15
2023-04-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0019548109426692746,252,0.15
2023-04-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0022571192022179934,252,0.15
2023-04-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007610289177269196,252,0.15
2023-04-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.006126252821639579,252,0.15
2023-04-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004948215126620138,252,0.15
2023-04-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00014565479927228472,252,0.15
2023-04-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.001921399363317765,252,0.15
2023-04-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.006703069882483048,252,0.15
2023-04-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0004289313829847765,252,0.15
2023-04-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0016865188831202992,252,0.15
2023-04-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.012874617065416509,252,0.15
2023-04-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.014008889105273255,252,0.15
2023-04-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.014138395735651284,252,0.15
2023-04-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0074558398262576245,252,0.15
2023-05-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0030214542253029775,252,0.15
2023-05-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.015220762645353702,252,0.15
2023-05-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.01070904676388851,252,0.15
2023-05-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004234998195593521,252,0.15
2023-05-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.015796791174706507,252,0.15
2023-05-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0011366346046982443,252,0.15
2023-05-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004219162825240386,252,0.15
2023-05-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0012413308140412204,252,0.15
2023-05-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.008151622778717798,252,0.15
2023-05-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0003807592577226446,252,0.15
2023-05-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00292748090384134,252,0.15
2023-05-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.016213734655011667,252,0.15
2023-05-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00990780487716688,252,0.15
2023-05-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004845506590931573,252,0.15
2023-05-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0020041692319686995,252,0.15
2023-05-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0001956949608907175,252,0.15
2023-05-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0073016617386806445,252,0.15
2023-05-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.009029537620365968,252,0.15
2023-05-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.003635613000911761,252,0.15
2023-05-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006922367661811483,252,0.15
2023-05-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.002727009783355666,252,0.15
2023-05-31,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0022257853824846716,252,0.15
2023-06-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0035035109636953063,252,0.15
2023-06-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.018016896150194778,252,0.15
2023-06-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004514378457564629,252,0.15
2023-06-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.001393223635512133,252,0.15
2023-06-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007147116282661008,252,0.15
2023-06-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004911809596628231,252,0.15
2023-06-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.002964876765232102,252,0.15
2023-06-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004208295736275384,252,0.15
2023-06-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006969027018438567,252,0.15
2023-06-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00020173798646442873,252,0.15
2023-06-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.010545379644594989,252,0.15
2023-06-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0014159629916441023,252,0.15
2023-06-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.011522444720850504,252,0.15
2023-06-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0025954460863640352,252,0.15
2023-06-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00313426371805425,252,0.15
2023-06-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.006912332000776144,252,0.15
2023-06-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006109499328280078,252,0.15
2023-06-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0052617180356919,252,0.15
2023-06-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0024582650721801207,252,0.15
2023-06-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005344863985824922,252,0.15
2023-06-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008820170559508426,252,0.15
2023-07-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00535908653202889,252,0.15
2023-07-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0031070306365747766,252,0.15
2023-07-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.011415911174356806,252,0.15
2023-07-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00233696268601072,252,0.15
2023-07-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004813044493748965,252,0.15
2023-07-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.013396767225565896,252,0.15
2023-07-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007171859528315721,252,0.15
2023-07-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004751273755449782,252,0.15
2023-07-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004486865857623434,252,0.15
2023-07-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0049363696953347745,252,0.15
2023-07-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004636253503690304,252,0.15
2023-07-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006097511838284372,252,0.15
2023-07-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.002964486254974429,252,0.15
2023-07-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0058849992202416835,252,0.15
2023-07-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0037211641894840703,252,0.15
2023-07-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.002128152631836909,252,0.15
2023-07-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0018748381805409795,252,0.15
2023-07-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.005266536195777202,252,0.15
2023-07-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0034360709057307697,252,0.15
2023-07-31,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0024569877112908096,252,0.15
2023-08-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004346943862098077,252,0.15
2023-08-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.01339748121296546,252,0.15
2023-08-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0056738766417504995,252,0.15
2023-08-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0025050073746001344,252,0.15
2023-08-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008091479136222435,252,0.15
2023-08-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0032484634868786494,252,0.15
2023-08-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0008650755367377313,252,0.15
2023-08-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0007333994507587946,252,0.15
2023-08-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.002468582938694257,252,0.15
2023-08-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0010265250435496044,252,0.15
2023-08-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.012101345062396835,252,0.15
2023-08-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007830098274914253,252,0.15
2023-08-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0053035179543868575,252,0.15
2023-08-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0013641247697157763,252,0.15
2023-08-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0006222411095540631,252,0.15
2023-08-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.003908023983400192,252,0.15
2023-08-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008063087768640247,252,0.15
2023-08-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0117440691704148,252,0.15
2023-08-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004578192470033253,252,0.15
2023-08-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007460110231438995,252,0.15
2023-08-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.011617492577923659,252,0.15
2023-08-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0017209590099313292,252,0.15
2023-08-31,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0033962518225807196,252,0.15
2023-09-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.002742519476097254,252,0.15
2023-09-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.009798366698249333,252,0.15
2023-09-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00381649842017734,252,0.15
2023-09-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.001711340021393427,252,0.15
2023-09-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0035575293186427444,252,0.15
2023-09-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.003777883400305335,252,0.15
2023-09-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0006384856999435462,252,0.15
2023-09-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-8.224217169033724e-05,252,0.15
2023-09-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.01221097635960813,252,0.15
2023-09-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.009498322576746803,252,0.15
2023-09-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0005039664342799675,252,0.15
2023-09-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0032830195409889115,252,0.15
2023-09-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0033521173903875183,252,0.15
2023-09-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.017524572386796416,252,0.15
2023-09-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0028179458180263837,252,0.15
2023-09-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0012781636268428505,252,0.15
2023-09-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.01168549235534207,252,0.15
2023-09-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.003966181408171229,252,0.15
2023-09-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0034421870751398078,252,0.15
2023-09-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.001321284988584422,252,0.15
2023-10-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.014270914450317466,252,0.15
2023-10-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.008632719505616683,252,0.15
2023-10-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0030570190879398995,252,0.15
2023-10-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0016260551276228818,252,0.15
2023-10-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009724734228818392,252,0.15
2023-10-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008396933010892518,252,0.15
2023-10-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00834686139392793,252,0.15
2023-10-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004381235324640751,252,0.15
2023-10-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007961408323613329,252,0.15
2023-10-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0024296529136794386,252,0.15
2023-10-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009813548791567704,252,0.15
2023-10-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.002788436162869873,252,0.15
2023-10-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.013393396576316857,252,0.15
2023-10-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.010097639870093721,252,0.15
2023-10-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007342816843332956,252,0.15
2023-10-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0061571005043305595,252,0.15
2023-10-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.010714117147156395,252,0.15
2023-10-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.011018044267437948,252,0.15
2023-10-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00110738888568429,252,0.15
2023-10-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.011009348790262306,252,0.15
2023-10-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008972281197889762,252,0.15
2023-10-31,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005377418943333292,252,0.15
2023-11-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004639377745877617,252,0.15
2023-11-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.024184967449991115,252,0.15
2023-11-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.011976736095549584,252,0.15
2023-11-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004856133799957789,252,0.15
2023-11-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0031682356938123246,252,0.15
2023-11-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0019114024632319682,252,0.15
2023-11-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.009645736601635367,252,0.15
2023-11-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009293558271588898,252,0.15
2023-11-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0013252789073781572,252,0.15
2023-11-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.023835177338208273,252,0.15
2023-11-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0055595295156255255,252,0.15
2023-11-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00042411632707315024,252,0.15
2023-11-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.002023990592559083,252,0.15
2023-11-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004262375604877772,252,0.15
2023-11-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0011869000134613946,252,0.15
2023-11-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0017944660790380502,252,0.15
2023-11-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.002624851882670007,252,0.15
2023-11-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.000914926660803527,252,0.15
2023-11-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.003089079085596302,252,0.15
2023-11-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004173882209050703,252,0.15
2023-11-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006899667399921867,252,0.15
2023-12-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009311954555654946,252,0.15
2023-12-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.001041072747345998,252,0.15
2023-12-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004115754996634765,252,0.15
2023-12-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0001387574995154412,252,0.15
2023-12-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0037011879705210644,252,0.15
2023-12-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.002072320643629426,252,0.15
2023-12-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006611306422365189,252,0.15
2023-12-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0010834254658093326,252,0.15
2023-12-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.021757365471748624,252,0.15
2023-12-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.011089066251680447,252,0.15
2023-12-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004058426070709844,252,0.15
2023-12-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.001063189653451148,252,0.15
2023-12-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007375501786223491,252,0.15
2023-12-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.014677519385545207,252,0.15
2023-12-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007972884336005593,252,0.15
2023-12-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.003099018992232523,252,0.15
2023-12-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005560417817089959,252,0.15
2023-12-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0020153298585045575,252,0.15
2023-12-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0018462920035808082,252,0.15
2023-12-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.002693508428059063,252,0.15
